sep=;
instancia;artista;t_lineal;t_binaria
59;Artista_10;9.298128E-4;2.15446E-5
59;Artista_15;0.0011697188;3.23724E-5
59;Artista_19;0.0014094262;4.3048E-5
60;Artista_0;3.50937E-4;0.0
60;Artista_5;6.970254E-4;1.0953E-5
60;Artista_10;9.375134E-4;2.18812E-5
60;Artista_15;0.001177347;3.2802E-5
60;Artista_19;0.001426306;4.3756E-5
61;Artista_0;3.477972E-4;0.0
61;Artista_5;6.933854E-4;9.9534E-6
61;Artista_10;9.35312E-4;2.0880599999999998E-5
61;Artista_15;0.001188467;3.1766599999999995E-5
61;Artista_19;0.0014286004;4.17496E-5
62;Artista_0;3.540908E-4;0.0
62;Artista_5;7.133694000000001E-4;1.10294E-5
62;Artista_10;9.58033E-4;2.20824E-5
62;Artista_15;0.001202075;3.29452E-5
62;Artista_19;0.0014430100000000002;4.3977600000000004E-5
